,Date,filingDate,Name,totalRevenue,costofGoodsAndServicesSold,researchAndDevelopment,totalEquity,totalAssets,totalLiabilities,inventory,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,initialPrice,finalPrice,delta,class,Liab/Rev,Asset/share
571,7/31/2018,8/28/2018,HPQ,14586000000.0,11301000000,347000000.0,-1767000000.0,34254000000.0,36021000000.0,6091000000.0,1582000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,21.08847237,21.2951355,0.206663132,1,0.9040399371899621,3.0751134767893955
572,10/31/2018,12/13/2018,HPQ,15366000000.0,11898000000,354000000.0,-639000000.0,34622000000.0,35261000000.0,6091000000.0,1560000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,19.44082642,18.68202972,-0.758796692,0,0.8306202607047137,3.099803496731345
573,1/31/2019,3/5/2019,HPQ,14710000000.0,12669000000,344000000.0,-1837000000.0,32490000000.0,34327000000.0,5649000000.0,1539000000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,16.88535118,16.4143734,-0.470977783,0,0.8474046819672897,3.0497994947716354
574,4/30/2019,5/30/2019,HPQ,14036000000.0,12098000000,353000000.0,-1487000000.0,31946000000.0,33433000000.0,5394000000.0,1506000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,16.83493805,16.41275024,-0.422187805,0,0.8679179782368246,3.054589848002584
575,7/31/2019,8/29/2019,HPQ,14603000000.0,11307000000,413000000.0,-1131000000.0,32405000000.0,33536000000.0,5716000000.0,1482000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,16.0404892,16.09369278,0.053203583,1,0.8313925017071855,3.084920205129222
576,10/31/2019,12/12/2019,HPQ,15407000000.0,11698000000,389000000.0,-1193000000.0,33467000000.0,34660000000.0,5734000000.0,1458000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,18.4275856,18.50876808,0.08118248,1,0.8107643326806381,3.133494245146279
577,1/31/2020,3/5/2020,HPQ,14618000000.0,12483000000,400000000.0,-1634000000.0,31656000000.0,33290000000.0,4946000000.0,1433000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,19.42879295,17.10166168,-2.327131271,0,0.8230034055215243,3.0951575551552715
578,4/30/2020,6/5/2020,HPQ,12469000000.0,11746000000,338000000.0,-743000000.0,33773000000.0,34516000000.0,6354000000.0,1430000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,15.85072613,16.54265594,0.691929817,1,1.0181774207764724,3.161987222531737
579,7/31/2020,9/4/2020,HPQ,14294000000.0,9976000000,359000000.0,-1986000000.0,34244000000.0,36230000000.0,5896000000.0,1373000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,17.67896271,18.04638672,0.367424011,1,0.930047636247482,3.21651324016157
580,10/31/2020,12/10/2020,HPQ,15258000000.0,11901000000,381000000.0,-2228000000.0,34681000000.0,36909000000.0,5963000000.0,1304000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,21.67550659,21.71292877,0.03742218,1,0.8833514680854192,3.280755523217066
581,1/31/2021,3/5/2021,HPQ,15646000000.0,12579000000,471000000.0,-3235000000.0,34737000000.0,37972000000.0,6668000000.0,1253000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,27.83109474,28.21464729,0.383552551,1,0.8866337526214056,3.3222647252092847
582,4/30/2021,6/4/2021,HPQ,15877000000.0,12322000000,514000000.0,-3360000000.0,34549000000.0,37909000000.0,7502000000.0,1201000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,28.83983803,28.76451683,-0.075321198,0,0.8703170296495788,3.359224063164399
583,7/31/2021,9/3/2021,HPQ,15289000000.0,12437000000,477000000.0,-3942000000.0,35523000000.0,39465000000.0,8165000000.0,1153000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,28.29452133,27.32548714,-0.969034195,0,0.9482805875829533,3.4278131327787085
584,10/31/2021,12/9/2021,HPQ,16675000000.0,11901000000,445000000.0,-1650000000.0,38610000000.0,40260000000.0,7930000000.0,1092000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,34.71375656,33.87831879,-0.835437775,0,0.8814478285763762,3.5655004330342397
585,1/31/2022,3/7/2022,HPQ,17028000000.0,13410000000,418000000.0,-2328000000.0,38912000000.0,41240000000.0,9018000000.0,1060000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,34.24322128,34.86213303,0.618911743,1,0.8845496111308649,3.603033778158048
586,4/30/2022,6/3/2022,HPQ,16490000000.0,13643000000,425000000.0,-1898000000.0,39901000000.0,41799000000.0,8944000000.0,1033000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,38.49824142,38.21779251,-0.280448914,0,0.9301182791742277,3.653934195983354
587,7/31/2022,9/2/2022,HPQ,14664000000.0,13157000000,368000000.0,-2318000000.0,39247000000.0,41565000000.0,8192000000.0,1006000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,26.89940834,26.59771729,-0.301691055,0,1.0418629564369866,3.6638929366315027
588,10/31/2022,12/6/2022,HPQ,14801000000.0,11764000000,382000000.0,-2918000000.0,38587000000.0,41505000000.0,7595000000.0,980000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,27.7951889,27.96209908,0.166910172,1,1.0311191559391415,3.673118139601531
589,1/31/2023,3/1/2023,HPQ,13828000000.0,12084000000,403000000.0,-3730000000.0,36148000000.0,39878000000.0,7344000000.0,985000000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,28.59433174,28.346632,-0.247699738,0,1.0591292712760794,3.602735259921684
590,3/31/2018,4/27/2018,CHTR,10657000000.0,6836000000,,39000000000.0,146000000000.0,107000000000.0,,237762000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4.0,0.13,2202.037,263.3299866,271.2900085,7.960021973,1,2.3066118815874797,6.420091727370742
591,6/30/2018,7/31/2018,CHTR,10854000000.0,6873000000,,37000000000.0,146000000000.0,109000000000.0,,234242000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,304.5799866,294.2000122,-10.37997437,0,2.3068142066728847,6.435007131629678
592,9/30/2018,10/26/2018,CHTR,10892000000.0,7012000000,,37000000000.0,146000000000.0,109000000000.0,,230555000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,295.0100098,300.8500061,5.839996338,1,2.3033193073926763,6.450872455062187
593,12/31/2018,1/31/2019,CHTR,11231000000.0,7139000000,,36000000000.0,146000000000.0,110000000000.0,,227006000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,331.0499878,337.0,5.950012207,1,2.281802553831017,6.46638545187004
594,3/31/2019,4/30/2019,CHTR,11206000000.0,7236000000,,35000000000.0,147000000000.0,112000000000.0,,224630000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,371.1900024,370.4100037,-0.779998779,0,2.302049522201609,6.483733261650747
595,6/30/2019,7/26/2019,CHTR,11347000000.0,7244000000,,35000000000.0,146000000000.0,111000000000.0,,222392000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,398.7900085,393.6499939,-5.140014648,0,2.2805768094615537,6.486920310190886
596,9/30/2019,10/25/2019,CHTR,11450000000.0,7435000000,,33000000000.0,145000000000.0,112000000000.0,,218499000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,462.1900024,467.0899963,4.899993896,1,2.2805091413310064,6.4977075835414215
597,12/31/2019,1/31/2020,CHTR,11761000000.0,7309000000,,31000000000.0,148000000000.0,117000000000.0,,212648000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,517.460022,532.0499878,14.58996582,1,2.2973849619184463,6.545329336277312
598,3/31/2020,5/1/2020,CHTR,11738000000.0,7432000000,,30000000000.0,147000000000.0,117000000000.0,,207831000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,509.6400146,515.7299805,6.08996582,1,2.2993424926432886,6.561462616298363
599,6/30/2020,7/31/2020,CHTR,11696000000.0,7297000000,,29000000000.0,145000000000.0,116000000000.0,,205777000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,580.0,589.7000122,9.700012207,1,2.2943432881357695,6.557695963294858
600,9/30/2020,10/30/2020,CHTR,12039000000.0,7483000000,,27000000000.0,144000000000.0,117000000000.0,,202827000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,603.8200073,588.4299927,-15.39001465,0,2.274022554869559,6.56521517964091
601,12/31/2020,1/29/2021,CHTR,12624000000.0,7718000000,,24000000000.0,144000000000.0,120000000000.0,,196907000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,607.5599976,599.0200195,-8.539978027,0,2.2518919786729277,6.5948370425293446
602,3/31/2021,4/30/2021,CHTR,12522000000.0,7711000000,,21000000000.0,143000000000.0,122000000000.0,,191405000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,673.4500122,677.3099976,3.859985352,1,2.2765339473629083,6.6162083072866045
603,6/30/2021,7/30/2021,CHTR,12802000000.0,7882000000,,19000000000.0,144000000000.0,125000000000.0,,185917000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,744.0499878,749.8699951,5.820007324,1,2.2787123285338335,6.652268241017959
604,9/30/2021,10/29/2021,CHTR,13146000000.0,7958000000,,17000000000.0,142000000000.0,125000000000.0,,181925000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,674.8900146,671.3699951,-3.520019531,0,2.2521962075054445,6.6599878223390325
605,12/31/2021,1/28/2022,CHTR,13212000000.0,7931000000,,14000000000.0,142000000000.0,128000000000.0,,175535000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,590.4699707,593.3400269,2.870056152,1,2.2709047564201676,6.695743883405726
606,3/31/2022,4/29/2022,CHTR,13200000000.0,7308000000,,12000000000.0,144000000000.0,132000000000.0,,170688000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,428.4899902,432.5400085,4.050018311,1,2.302585092994046,6.737731249960722
607,6/30/2022,7/29/2022,CHTR,13598000000.0,7387000000,,10000000000.0,143000000000.0,133000000000.0,,164050000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,432.1000061,426.5599976,-5.540008545,0,2.2804264051156062,6.770428649778186
608,9/30/2022,10/28/2022,CHTR,13550000000.0,7386000000,,9000000000.0,144000000000.0,135000000000.0,,157971000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,368.2399902,367.6199951,-0.619995117,0,2.29888823111309,6.815157106728616
609,12/31/2022,1/27/2023,CHTR,13674000000.0,7456000000,,10000000000.0,145000000000.0,135000000000.0,,153436000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,394.4100037,390.9400024,-3.470001221,0,2.289778558980294,6.851205479451862
610,9/30/2018,11/7/2018,QCOM,5778000000.0,2850000000,1388000000.0,807000000.0,32718000000.0,31911000000.0,1693000000.0,1219000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,56.16943359,50.40231705,-5.767116547,0,1.70889317586069,3.289894534531944
611,3/31/2019,5/1/2019,QCOM,4982000000.0,2179000000,1308000000.0,3866000000.0,34023000000.0,30157000000.0,1725000000.0,1214000000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,78.48514557,81.13856506,2.653419495,1,1.800585651796573,3.3331160738604697
612,6/30/2019,7/31/2019,QCOM,9635000000.0,2114000000,1380000000.0,5463000000.0,34133000000.0,28670000000.0,1774000000.0,1218000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,67.08876801,65.24556732,-1.843200684,0,1.090448977996162,3.3330544888409697
613,5/5/2018,6/8/2018,BBY,9109000000.0,6984000000,,3420000000.0,12082000000.0,8662000000.0,4964000000.0,281000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,61.90410233,63.04269791,1.138595581,1,-0.05031729293722007,3.7611173513384553
614,8/4/2018,9/10/2018,BBY,9379000000.0,7150000000,,3186000000.0,11993000000.0,8807000000.0,5016000000.0,276000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,66.5892334,67.39888,0.809646606,1,-0.06292628761809234,3.7716775594978946
615,11/3/2018,12/7/2018,BBY,9590000000.0,7266000000,,3012000000.0,15000000000.0,11988000000.0,8168000000.0,272000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,52.48049164,51.19749832,-1.282993317,0,0.22318526084435525,4.01000341372435
616,2/2/2019,3/28/2019,BBY,14801000000.0,11518000000,,3306000000.0,12901000000.0,9595000000.0,5409000000.0,265703000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,62.49983215,63.37007141,0.870239258,1,-0.43345261657360623,3.8826809631664596
617,5/4/2019,6/7/2019,BBY,9142000000.0,6973000000,,3354000000.0,14550000000.0,11196000000.0,5195000000.0,267000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,56.01250458,57.30469131,1.292186737,1,0.202677391336902,3.998097614154028
618,8/3/2019,9/6/2019,BBY,9536000000.0,7253000000,,3285000000.0,14978000000.0,11693000000.0,5208000000.0,265000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,58.77288055,61.31514359,2.542263031,1,0.20391626199938825,4.034607910876502
619,11/2/2019,12/6/2019,BBY,9764000000.0,7403000000,,3125000000.0,16926000000.0,13801000000.0,7569000000.0,260000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,73.21501923,73.67900848,0.463989258,1,0.3460389005314389,4.175924549214524
620,2/1/2020,3/23/2020,BBY,15196000000.0,11961000000,,3479000000.0,15591000000.0,12112000000.0,5174000000.0,256494000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,45.9187851,54.85977554,8.940990448,1,-0.22683553831852932,4.107343831095384
621,5/2/2020,5/27/2020,BBY,8562000000.0,6597000000,,3410000000.0,15605000000.0,12195000000.0,3993000000.0,257000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,71.63658905,70.73976898,-0.896820068,0,0.3536922236479583,4.106270569842983
622,8/1/2020,8/31/2020,BBY,9910000000.0,7640000000,,3778000000.0,17412000000.0,13634000000.0,4136000000.0,258000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,101.1521912,103.9885712,2.836380005,1,0.3190223243478535,4.211955317705774
623,10/31/2020,11/30/2020,BBY,11853000000.0,9058000000,,4086000000.0,21202000000.0,17116000000.0,7459000000.0,258000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,99.73997498,98.52072906,-1.219245911,0,0.36743269824278774,4.408891210867091
624,1/30/2021,3/19/2021,BBY,16937000000.0,13394000000,,4587000000.0,19067000000.0,14480000000.0,5612000000.0,257000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,109.6200256,112.1891632,2.569137573,1,-0.15673219089485316,4.306638286188106
625,5/1/2021,6/4/2021,BBY,11637000000.0,8922000000,,4158000000.0,17705000000.0,13547000000.0,5721000000.0,250400000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,107.5795517,108.6090622,1.029510498,1,0.1519754434293289,4.258542725325935
626,7/31/2021,8/31/2021,BBY,11849000000.0,9039000000,,4335000000.0,18579000000.0,14244000000.0,6417000000.0,247300000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,108.7338791,108.5005722,-0.233306885,0,0.1840922897871907,4.319185015117446
627,10/30/2021,12/3/2021,BBY,11910000000.0,9108000000,,4278000000.0,20102000000.0,15824000000.0,8553000000.0,243800000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,99.42907715,98.29269409,-1.136383057,0,0.2841493913753822,4.412226374553533
628,1/29/2022,3/18/2022,BBY,16365000000.0,13052000000,,3020000000.0,17504000000.0,14484000000.0,5965000000.0,227400000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,96.29351044,93.64598846,-2.647521973,0,-0.12210031646607052,4.343474123863682
629,4/30/2022,6/2/2022,BBY,10647000000.0,8294000000,,2767000000.0,15251000000.0,12484000000.0,6258000000.0,224600000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,77.52133942,75.62289429,-1.898445129,0,0.15916966220863366,4.218079311389609
630,7/30/2022,9/8/2022,BBY,10329000000.0,8042000000,,2892000000.0,15419000000.0,12527000000.0,6043000000.0,225100000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,72.13755035,75.15052795,3.0129776,1,0.19293084210609834,4.226811046324429
631,10/29/2022,12/6/2022,BBY,10587000000.0,8255000000,,2993000000.0,17021000000.0,14028000000.0,7294000000.0,225200000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,81.4095993,81.52690887,0.11730957,1,0.2814284985548412,4.325214258529512
632,1/28/2023,3/17/2023,BBY,14735000000.0,11795000000,,2795000000.0,15803000000.0,13008000000.0,5140000000.0,218100000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,75.8223114,77.20574188,1.383430481,1,-0.12466106315050095,4.28300140117026
633,3/31/2018,5/2/2018,FISV,1440000000.0,759000000,,2971000000.0,10167000000.0,7196000000.0,,413100000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4.0,0.13,2202.037,69.02999878,69.72000122,0.690002441,1,1.6088822024559084,3.203212765900179
634,6/30/2018,8/1/2018,FISV,1420000000.0,739000000,,2850000000.0,10218000000.0,7368000000.0,,408400000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,74.73999786,76.25,1.510002136,1,1.6464894272692607,3.219659063656604
635,9/30/2018,11/1/2018,FISV,1412000000.0,749000000,,2661000000.0,10748000000.0,8087000000.0,,403800000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,74.91000366,76.70999908,1.799995422,1,1.7452506949585491,3.2815552639831798
636,12/31/2018,2/21/2019,FISV,1551000000.0,822000000,,2293000000.0,11262000000.0,8969000000.0,,396800000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,84.75,84.23999786,-0.510002136,0,1.7548743028940788,3.345757130347018
637,3/31/2019,5/1/2019,FISV,1502000000.0,798000000,,2394000000.0,11676000000.0,9282000000.0,,391700000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,85.93000031,86.73999786,0.809997559,1,1.8212794875459917,3.394794491172124
638,6/30/2019,7/26/2019,FISV,1448000000.0,785000000,,2546000000.0,19640000000.0,17094000000.0,,392500000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,102.3000031,104.6399994,2.339996338,1,2.468544230883262,3.9127870446758104
639,9/30/2019,11/7/2019,FISV,2978000000.0,1617000000,,33852000000.0,77864000000.0,44012000000.0,,584800000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,109.6500015,110.25,0.599998474,1,2.693210389757664,4.891449085452945
640,12/31/2019,2/27/2020,FISV,4050000000.0,2109000000,,34857000000.0,77539000000.0,42682000000.0,,680300000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,108.5400009,114.2300034,5.690002441,1,2.3550604043741843,4.73600243708027
641,3/31/2020,5/8/2020,FISV,4037000000.0,2167000000,,33546000000.0,72598000000.0,39052000000.0,,678100000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,104.7799988,101.7300034,-3.049995422,0,2.269392249539149,4.673397882803557
642,6/30/2020,8/6/2020,FISV,3312000000.0,1920000000,,33286000000.0,77093000000.0,43807000000.0,,670000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,102.3799973,99.33999634,-3.040000916,0,2.582241385613215,4.745490051825441
643,9/30/2020,10/28/2020,FISV,3669000000.0,1868000000,,32689000000.0,72372000000.0,39683000000.0,,669800000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,93.51999664,95.47000122,1.950004578,1,2.3810037389006045,4.682595602618561
